32,6,1318333972,1318333972,1726,80,0.7,514,81624,699,983167,-0.847,1,289.6,64309,3583.1,0,239.2,64309,3279.5,0,41.9,7892,415.6,54,158.8,1149,227,60,1406.5,1514,280.9,HTTP
133,6,1318333972,1318334104,1814,80,7.119,6,779,5,3437,-0.63,1,49.2,194,73.1,1,61.8,194,77,0,6.8,25,10.6,54,129.8,501,166,60,687.4,1514,659.7,HTTP.Facebook
19,6,1318333841,1318333972,1713,80,7.68,7,1436,4,2772,-0.317,14,104,239,81.7,0,104,239,110.6,0,169,406,172.6,54,205.1,579,236.5,60,693,1514,630.2,HTTP.MSN
142,6,1318334104,1318334497,1823,80,7.126,11,1684,5,2517,-0.198,5,31448.5,239929,70455.8,0,34943,239934,73442,0,65.7,175,77.8,54,153.1,1136,310.8,60,503.4,1484,578,HTTP.Google
183,6,1318334497,1318334628,1845,80,7.126,6,1400,5,2552,-0.291,1,33228.7,199133,74194.7,1,49838.5,199133,86195.2,0,67.7,173,75.5,54,233.3,1122,397.4,60,510.4,1447,575.2,HTTP.Google
179,6,1318334497,1318334497,1841,80,0.7,9,2396,8,1500,0.23,6,144.7,527,154.5,0,173.6,527,167.4,0,75.8,130,56,54,266.2,541,235.5,60,187.5,834,249.7,HTTP
89,6,1318333972,1318333972,1777,80,0.7,10,2038,7,1832,0.053,31,177.4,777,210.5,33,262.4,777,235.3,0,201.5,428,157.8,54,203.8,556,227.1,60,261.7,704,282.7,HTTP
195,6,1318334628,1318334628,1856,80,0.7,5,930,4,2917,-0.517,22,80.2,159,53.6,0,70,159,63.2,63,111,159,48,54,186,706,260,60,729.2,1514,673.3,HTTP
68,6,1318333972,1318333972,1756,80,7.126,5,1394,4,2411,-0.267,1,12296.8,61415,24559.1,1,15371.2,61415,26583.4,0,16.7,48,22.2,54,278.8,1170,445.6,60,602.8,1484,592.6,HTTP.Google
178,6,1318334497,1318334497,1840,80,7.119,5,731,4,3021,-0.61,1,16021,64035,27720.9,0,16021,64035,27720.9,0,8.3,24,11.1,54,146.2,507,180.4,60,755.2,1514,695.7,HTTP.Facebook
215,6,1318334628,1318334628,1876,80,0.7,9,1925,6,1560,0.105,1,783.9,6307,1851.8,0,1093,6307,2141.6,1,198,309,139.7,54,213.9,541,224.3,60,260,1014,341.5,HTTP
208,6,1318334628,1318334628,1869,80,0.7,5,888,4,2544,-0.483,1,51.8,145,55.2,0,52,145,55.2,0,11.3,33,15.3,54,177.6,664,243.2,62,636,1434,500,HTTP
209,6,1318334628,1318334628,1870,80,0.7,8,1887,6,1435,0.136,23,196.6,630,188.9,0,223.5,630,215.2,0,136.3,226,98,54,235.9,542,232.8,60,239.2,1011,348,HTTP
76,6,1318333972,1318333972,1764,80,7.126,6,628,5,2523,-0.601,2,45.2,157,56.6,0,56.8,157,61.3,0,13.8,28,12.8,54,104.7,350,109.8,60,504.6,1484,521.9,HTTP.Google
139,6,1318333972,1318334104,1820,80,7.126,7,2178,4,890,0.42,1,2362.7,15987,5562.5,1,3307.8,15987,6340.9,0,5442.3,16288,7669.1,54,311.1,986,404.5,60,222.5,384,161.5,HTTP.Google
176,6,1318334497,1318334497,1838,80,7.126,7,2159,4,890,0.416,35,4041,23724,8802.7,0,4849.6,23724,9438,0,8031.3,24052,11328.3,54,308.4,1015,401.7,60,222.5,384,161.5,HTTP.Google
202,6,1318334628,1318334628,1863,80,7.126,6,2072,4,890,0.399,35,1589.2,8835,3240.8,0,1907,8835,3465.9,0,3074.7,9028,4210.4,54,345.3,1010,412.2,60,222.5,384,161.5,HTTP.Google
180,6,1318334497,1318334497,1842,80,7.126,7,1601,4,1318,0.097,18,221.6,978,319,0,310.2,978,362.2,19,467,1350,624.4,54,228.7,743,277.2,60,329.5,625,269.2,HTTP.Google
184,6,1318334497,1318334497,1846,80,0.7,5,1828,4,971,0.306,1,2264.8,10601,4169.8,0,181,464,194.8,1,175.5,350,174.5,54,365.6,1514,575.2,60,242.8,789,315.4,HTTP
143,6,1318334104,1318334104,1824,80,0.7,5,1744,4,971,0.285,1,2290,13083,4828,0,164.5,487,198.4,1,155.5,310,154.5,54,348.8,1514,582.6,60,242.8,789,315.4,HTTP
24,6,1318333841,1318333972,1718,80,7.68,5,805,3,1892,-0.403,19,20272.7,60631,28537.7,0,15204.5,60631,26227.1,0,84,168,84,54,161,581,210,60,630.7,1514,633.4,HTTP.MSN
67,6,1318333972,1318333972,1755,80,0.7,6,665,5,2027,-0.506,2,1020.6,5002,1990.8,8,1276,5002,2151.3,0,25.3,74,34.4,54,110.8,387,123.5,60,405.4,1514,564.1,HTTP
23,6,1318333841,1318333972,1717,80,7.68,5,805,3,1874,-0.399,1,15204.5,60626,26224.2,1,15204.8,60626,26224.1,0,87,174,87,54,161,581,210,60,624.7,1514,636.4,HTTP.MSN
22,6,1318333841,1318333972,1715,80,7.68,5,805,3,1872,-0.399,3,15210.8,60800,26321,3,15210.8,60800,26321,0,11,22,11,54,161,581,210,60,624,1514,636.8,HTTP.MSN
26,6,1318333841,1318333972,1720,80,7.68,6,1652,3,910,0.29,14,10100.2,59878,22261.4,14,12120.2,59878,23879.2,175,180.5,186,5.5,54,275.3,715,310.2,62,303.3,424,170.6,HTTP.MSN
3,6,1318333841,1318333972,1699,443,91.126,7,1587,5,936,0.258,8,10037.8,60160,22415.3,0,12042,60160,24059,0,13.2,29,13.4,54,226.7,1082,351.2,60,187.2,550,189.7,TLS.Google
21,6,1318333841,1318333972,1716,80,7.68,5,805,3,1717,-0.362,3,15210.8,60796,26318.7,3,15210.8,60796,26318.7,0,13,26,13,54,161,581,210,60,572.3,1514,666.7,HTTP.MSN
20,6,1318333841,1318333972,1714,80,7.68,5,803,3,1667,-0.35,20,20437.3,61196,28820.7,0,15328,61196,26481.9,0,48.5,97,48.5,54,160.6,579,209.2,60,555.7,1514,677.8,HTTP.MSN
108,6,1318333972,1318333972,1796,80,0.7,5,524,4,1943,-0.575,25,15588.2,62234,26930.9,25,15588.2,62234,26930.9,0,31.3,94,44.3,54,104.8,300,97.6,60,485.8,1514,602.1,HTTP
107,6,1318333972,1318333972,1795,80,0.7,7,1270,5,1193,0.031,7,1084.3,6229,2112.1,0,1369.4,6229,2431.4,0,106.3,224,91.8,54,181.4,504,199,60,238.6,829,298.9,HTTP
71,6,1318333972,1318333972,1759,80,7.126,5,1458,3,998,0.187,17,12949,64575,25813,0,16186.5,64575,27937.2,19,20.5,22,1.5,54,291.6,1234,471.2,60,332.7,876,384.2,HTTP.Google
122,17,1318333972,1318334497,546,547,0.103,14,2394,0,0,1,1005,40495.2,363900,98089.6,1005,40495.2,363900,98089.6,0,0,0,0,171,171,171,0,0,0,0,0,DHCPV6
99,6,1318333972,1318333972,1787,80,0.7,6,783,5,1452,-0.299,1,535.8,2236,804,1,643.2,2236,841.9,0,20.5,41,20.5,54,130.5,505,167.5,60,290.4,1210,459.8,HTTP
137,6,1318333972,1318334104,1818,80,0.7,7,1375,4,848,0.237,1,2596.1,17831,6219.7,1,3635,17831,7098.2,0,6007,17978,8464.8,54,196.4,566,222.9,60,212,363,151,HTTP
119,17,1318333972,1318334497,546,547,0.103,14,2198,0,0,1,1006,40494.6,363895,98088.4,1006,40494.6,363895,98088.4,0,0,0,0,157,157,157,0,0,0,0,0,DHCPV6
118,17,1318333972,1318334497,546,547,0.103,14,2198,0,0,1,1006,40495.1,363898,98089.2,1006,40495.1,363898,98089.2,0,0,0,0,157,157,157,0,0,0,0,0,DHCPV6
177,6,1318334497,1318334497,1839,80,0.7,7,1347,4,848,0.227,26,4077.8,23953,8888.6,0,4893.6,23953,9530.4,0,8106,24289,11443.1,54,192.4,566,217,60,212,363,151,HTTP
134,6,1318333972,1318333972,1815,80,0.7,4,1272,3,892,0.176,125,3482.2,13463,5762.4,0,155.7,297,121.7,171,171,171,0,54,318,1102,452.7,60,297.3,770,334.2,HTTP
203,6,1318334628,1318334628,1864,80,0.7,6,1281,4,848,0.203,23,1539.5,8830,3261.1,0,1847.8,8830,3492.1,0,3008,8999,4236.3,54,213.5,567,223.9,60,212,363,151,HTTP
174,6,1318334497,1318334497,1836,80,0.7,4,1248,3,878,0.174,168,2674,10188,4338.2,0,169.7,339,138.4,169,169,169,0,54,312,1078,442.3,60,292.7,756,327.6,HTTP
123,17,1318333972,1318334497,546,547,0.103,14,2114,0,0,1,1006,40495.7,363889,98086.2,1006,40495.7,363889,98086.2,0,0,0,0,151,151,151,0,0,0,0,0,DHCPV6
40,6,1318333972,1318333972,1734,80,0.7,5,542,4,1510,-0.472,47,47.7,48,0.5,0,23.8,48,23.8,49,49,49,0,54,108.4,318,104.8,60,377.5,1328,548.8,HTTP
5,6,1318333841,1318333972,1701,80,7.212,5,1297,2,726,0.282,115,15960,63359,27365.8,0,15960.2,63359,27365.9,183,183,183,0,54,259.4,1073,406.8,60,363,666,303,HTTP.Microsoft
28,6,1318333841,1318333972,1722,80,7.126,6,895,4,1120,-0.112,15,10824.8,64668,24079.5,0,12990,64668,25839.2,16,89,217,90.8,54,149.2,617,209.2,60,280,499,219,HTTP.Google
171,6,1318334497,1318334497,1833,80,7.178,8,886,6,1102,-0.109,75,10813.2,59538,19965.2,0,14405.2,59538,21906.5,0,6118,24151,10411.6,54,110.8,277,96,60,183.7,430,174.2,HTTP.Amazon
213,6,1318334628,1318334628,1874,80,0.7,6,1020,3,890,0.068,155,282.8,485,120.3,0,339.8,554,194.7,399,609.5,820,210.5,54,170,411,161.4,60,296.7,465,172.3,HTTP
217,6,1318334628,1318334628,1878,80,0.7,6,974,5,894,0.043,3,40.7,67,27.3,0,24.4,67,29.1,0,26,52,26,54,162.3,696,238.7,60,178.8,652,236.6,HTTP
42,6,1318333972,1318333972,1736,80,0.7,5,618,4,1243,-0.336,27,46.2,60,12,0,34,60,22.9,61,69,77,8,54,123.6,394,135.2,60,310.8,1061,433.2,HTTP
98,6,1318333972,1318333972,1786,80,0.7,7,1255,6,606,0.349,32,406.8,2087,670.1,0,501.2,2087,800.4,0,63.3,154,65.8,54,179.3,489,195.6,60,101,182,57.3,HTTP
144,6,1318334104,1318334104,1825,80,0.7,6,980,5,879,0.054,108,143,211,48.1,0,85.8,211,79.3,0,55.5,111,55.5,54,163.3,702,240.9,60,175.8,637,230.6,HTTP
185,6,1318334497,1318334497,1847,80,0.7,6,966,5,879,0.047,50,140.3,236,76,0,84.4,237,90.9,0,118.5,237,118.5,54,161,688,235.7,60,175.8,637,230.6,HTTP
14,6,1318333841,1318333841,1709,80,0.7,4,1017,3,812,0.112,147,2408.8,9140,3886.3,0,165.3,319,130.5,172,172,172,0,54,254.2,847,342.2,60,270.7,690,296.5,HTTP
200,6,1318334628,1318334628,1861,80,0.7,6,924,5,894,0.017,3,74,170,70.4,0,44.4,170,65.5,0,85,170,85,54,154,646,220,60,178.8,652,236.6,HTTP
96,6,1318333972,1318333972,1784,80,0.7,5,728,5,1072,-0.191,1,60.2,155,62.9,0,68,157,69.2,1,62.7,155,66.5,54,145.6,504,179.2,60,214.4,830,307.8,HTTP
138,6,1318333972,1318333972,1819,80,0.7,6,921,5,879,0.023,1,37.5,53,21.2,0,30.2,53,24.4,0,25.5,51,25.5,54,153.5,643,218.9,60,175.8,637,230.6,HTTP
69,6,1318333972,1318333972,1757,80,0.7,6,932,5,865,0.037,50,474,1321,598.9,0,284.4,1321,518.8,0,25,50,25,54,155.3,654,223,60,173,623,225,HTTP
111,6,1318333972,1318333972,1799,80,0.7,6,905,5,879,0.015,4,32,46,19.8,0,19.2,46,21.9,0,23,46,23,54,150.8,627,213,60,175.8,637,230.6,HTTP
175,6,1318334497,1318334497,1837,80,0.7,6,902,5,879,0.013,17,38,51,15,0,22.8,51,21.9,0,23,46,23,54,150.3,624,211.9,60,175.8,637,230.6,HTTP
170,6,1318334497,1318334497,1832,80,0.7,7,1108,4,664,0.251,22,4225.2,24782,9193.6,0,5070.4,24782,9856.8,0,8396.3,25164,11856.5,54,158.3,415,162.4,60,166,271,105,HTTP
10,6,1318333841,1318333972,1705,80,7.68,5,1242,2,506,0.421,12,12560.2,62585,25012.4,12,15700.2,62585,27069,49,49,49,0,54,248.4,1018,384.8,62,253,444,191,HTTP.MSN
6,6,1318333841,1318333972,1702,80,7.212,5,1166,2,566,0.346,160,15862.5,62919,27168.1,0,15862.8,62919,27168.3,167,167,167,0,54,233.2,942,354.4,60,283,506,223,HTTP.Microsoft
1,17,1318333841,1318334366,546,547,0.103,10,1710,0,0,1,1004,52770.1,363903,110558.5,1004,52770.1,363903,110558.5,0,0,0,0,171,171,171,0,0,0,0,0,DHCPV6
212,6,1318334628,1318334628,1873,80,0.7,5,766,5,942,-0.103,1,114.8,278,107.5,0,105.5,278,115.3,0,105.7,278,122.9,54,153.2,542,194.4,60,188.4,700,255.8,HTTP
192,6,1318334628,1318334628,1853,80,0.7,6,784,4,897,-0.067,59,725.2,2545,944.9,0,725.4,2545,948.4,0,63,126,63,54,130.7,506,167.9,60,224.2,715,283.3,HTTP
44,6,1318333972,1318333972,1738,80,0.7,6,782,5,865,-0.05,48,48.3,49,0.5,0,29,49,23.7,0,25,50,25,54,130.3,504,167.1,60,173,623,225,HTTP
199,6,1318334628,1318334628,1860,80,0.7,5,915,3,693,0.138,1,56,168,57.9,1,61.5,169,64.1,81,81,81,0,54,183,691,254,60,231,571,240.4,HTTP
81,6,1318333972,1318333972,1769,80,0.7,6,887,4,628,0.171,36,12421.6,61752,24665.2,0,12421.6,61752,24665.4,0,45.5,91,45.5,54,147.8,609,206.3,60,157,444,165.7,HTTP
11,6,1318333841,1318333972,1706,80,7.68,4,929,3,546,0.26,16,12117.4,60371,24126.9,16,72,176,73.6,45,45,45,0,54,232.2,759,304.1,60,182,424,171.1,HTTP.MSN
117,6,1318333972,1318333972,1803,80,7.68,5,950,2,506,0.305,163,15175,60115,25946.1,0,15175,60115,25946.4,178,178,178,0,54,190,726,268,62,253,444,191,HTTP.MSN
13,6,1318333841,1318333972,1708,80,7.68,5,905,2,535,0.257,1,12554,62584,25015.1,1,15692.8,62584,27072.8,27,27,27,0,54,181,681,250,60,267.5,475,207.5,HTTP.MSN
27,6,1318333841,1318333972,1721,80,7.68,5,939,2,486,0.318,113,15134.5,60073,25945.3,0,15134.5,60073,25945.5,171,171,171,0,54,187.8,715,263.6,62,243,424,181,HTTP.MSN
9,6,1318333841,1318333972,1704,80,7.68,4,896,3,468,0.314,16,12511.6,62319,24903.8,18,79.7,177,69.6,61,61,61,0,54,224,726,289.8,60,156,346,134.4,HTTP.MSN
82,6,1318333972,1318333972,1770,80,0.7,5,834,3,519,0.233,101,128.3,152,21,0,71,152,71.4,102,102,102,0,54,166.8,610,221.6,60,173,399,159.8,HTTP
92,6,1318333972,1318333972,1780,80,0.7,6,819,5,424,0.318,83,339.4,778,262.6,0,339.6,779,282.3,0,111,222,111,54,136.5,541,180.9,60,84.8,182,48.6,HTTP
78,6,1318333972,1318333972,1766,80,0.7,5,755,3,471,0.232,26,12512.6,62256,24871.8,39,15641,62256,26913.3,0,33,66,33,54,151,531,190,60,157,349,135.8,HTTP
15,6,1318333841,1318333972,1710,80,7.212,5,772,3,452,0.261,2,10459,62482,23265.5,2,15688.8,62482,27016.3,24,41,58,17,54,154.4,548,196.8,60,150.7,330,126.8,HTTP.Microsoft
91,6,1318333972,1318333972,1779,80,0.7,5,800,5,386,0.349,35,143.3,212,77.5,0,99,212,99.5,0,82.3,212,92.8,54,160,576,208,60,77.2,144,33.4,HTTP
94,6,1318333972,1318333972,1782,80,0.7,6,818,4,364,0.384,29,811.8,3097,1171.4,0,812,3097,1172.4,0,19,38,19,54,136.3,540,180.5,60,91,182,52.5,HTTP
106,6,1318333972,1318333972,1794,80,7.178,6,555,4,612,-0.049,105,12570.4,58975,23236.5,0,12570.8,58975,23236.5,0,104.5,209,104.5,54,92.5,277,82.6,60,153,430,159.9,HTTP.Amazon
30,6,1318333841,1318333972,1724,80,7.126,5,752,3,405,0.3,24,16137,64381,27853.7,0,16137.2,64381,27853.6,0,12.5,25,12.5,54,150.4,528,188.8,60,135,283,104.7,HTTP.Google
12,6,1318333841,1318333972,1707,80,0.7,5,675,3,424,0.228,25,15693.8,62584,27072.1,0,15693.8,62584,27072.2,0,15,30,15,54,135,451,158,60,141.3,302,113.6,HTTP
17,6,1318333841,1318333972,1711,80,7.212,5,677,3,409,0.247,24,12380,61607,24613.5,0,15475.5,61607,26634.2,25,68,111,43,54,135.4,453,158.8,60,136.3,287,106.5,HTTP.Microsoft
18,6,1318333841,1318333841,1712,80,0.7,5,627,3,432,0.184,15,22.7,37,10.1,0,13.2,37,15.2,16,16,16,0,54,125.4,403,138.8,60,144,310,117.4,HTTP
101,6,1318333972,1318333972,1789,80,0.7,5,639,3,393,0.238,1,12145.4,60498,24176.4,1,15181.8,60498,26163.5,0,15,30,15,54,127.8,415,143.6,60,131,271,99,HTTP
120,17,1318333972,1318334759,546,547,0.103,7,1008,0,0,1,120023,120029.5,120043,7,120023,120029.5,120043,7,0,0,0,0,144,144,144,0,0,0,0,0,DHCPV6
16,17,1318333841,1318334628,138,138,0.1,2,504,0,0,1,722655,722655,722655,0,722655,722655,722655,0,0,0,0,0,252,252,252,0,0,0,0,0,NetBIOS
158,0,1318334497,1318334497,0,0,0.102,5,450,0,0,1,4,113,320,146.4,0,84.8,320,135.9,0,0,0,0,90,90,90,0,0,0,0,0,ICMPV6
169,6,1318334497,1318334497,1831,80,0.7,1,62,6,372,-0.714,125,15192.5,47985,16751.5,0,0,0,0,0,0,0,0,62,62,62,0,62,62,62,0,HTTP
58,2,1318333972,1318334628,0,0,0.82,7,420,0,0,1,124748,125113.3,125672,333.2,124748,125113.3,125672,333.2,0,0,0,0,60,60,60,0,0,0,0,0,IGMP
60,2,1318333972,1318334628,0,0,0.82,7,420,0,0,1,124732,125020.5,125682,315.5,124732,125020.5,125682,315.5,0,0,0,0,60,60,60,0,0,0,0,0,IGMP
57,2,1318333972,1318334628,0,0,0.82,7,420,0,0,1,124972,124983.5,124993,6.9,124972,124983.5,124993,6.9,0,0,0,0,60,60,60,0,0,0,0,0,IGMP
149,0,1318334104,1318334104,0,0,0.102,4,360,0,0,1,360,360,360,0,360,120,360,169.7,0,0,0,0,90,90,90,0,0,0,0,0,ICMPV6
63,2,1318333972,1318334628,0,0,0.82,5,300,0,0,1,125090,187544.5,250058,62364.1,125090,187544.5,250058,62364.1,0,0,0,0,60,60,60,0,0,0,0,0,IGMP
145,2,1318334104,1318334497,0,0,0.82,5,300,0,0,1,15,95964.2,258580,106814.9,15,95964.2,258580,106814.9,0,0,0,0,60,60,60,0,0,0,0,0,IGMP
115,17,1318333972,1318333972,138,138,0.1,1,258,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,258,258,258,0,0,0,0,0,NetBIOS
154,17,1318334235,1318334235,138,138,0.1,1,246,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,246,246,246,0,0,0,0,0,NetBIOS
156,17,1318334366,1318334366,138,138,0.1,1,243,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,243,243,243,0,0,0,0,0,NetBIOS
148,17,1318334104,1318334104,138,138,0.1,1,243,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,243,243,243,0,0,0,0,0,NetBIOS
152,17,1318334104,1318334104,52458,5355,0.154,2,190,0,0,1,95,95,95,0,95,95,95,0,0,0,0,0,95,95,95,0,0,0,0,0,LLMNR
114,17,1318333972,1318333972,137,137,0.1,2,184,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,92,92,92,0,0,0,0,0,NetBIOS
61,2,1318333972,1318334366,0,0,0.82,3,180,0,0,1,125147,187492.5,249838,62345.5,125147,187492.5,249838,62345.5,0,0,0,0,60,60,60,0,0,0,0,0,IGMP
59,2,1318333972,1318334366,0,0,0.82,3,180,0,0,1,124964,187444,249924,62480,124964,187444,249924,62480,0,0,0,0,60,60,60,0,0,0,0,0,IGMP
157,2,1318334366,1318334628,0,0,0.82,3,180,0,0,1,124963,124963.5,124964,0.5,124963,124963.5,124964,0.5,0,0,0,0,60,60,60,0,0,0,0,0,IGMP
150,2,1318334104,1318334104,0,0,0.82,3,180,0,0,1,1,180.5,360,179.5,1,180.5,360,179.5,0,0,0,0,60,60,60,0,0,0,0,0,IGMP
159,17,1318334497,1318334497,64324,5355,0.154,2,178,0,0,1,107,107,107,0,107,107,107,0,0,0,0,0,89,89,89,0,0,0,0,0,LLMNR
162,17,1318334497,1318334497,65487,5355,0.154,2,178,0,0,1,126,126,126,0,126,126,126,0,0,0,0,0,89,89,89,0,0,0,0,0,LLMNR
153,17,1318334104,1318334104,55763,5355,0.154,2,150,0,0,1,95,95,95,0,95,95,95,0,0,0,0,0,75,75,75,0,0,0,0,0,LLMNR
218,1,1318334759,1318334759,0,0,0.81,1,74,1,74,0,0,0,0,0,0,0,0,0,0,0,0,0,74,74,74,0,74,74,74,0,ICMP
160,17,1318334497,1318334497,61204,5355,0.154,2,138,0,0,1,107,107,107,0,107,107,107,0,0,0,0,0,69,69,69,0,0,0,0,0,LLMNR
163,17,1318334497,1318334497,64321,5355,0.154,2,138,0,0,1,125,125,125,0,125,125,125,0,0,0,0,0,69,69,69,0,0,0,0,0,LLMNR
186,2,1318334497,1318334628,0,0,0.82,2,120,0,0,1,125338,125338,125338,0,125338,125338,125338,0,0,0,0,0,60,60,60,0,0,0,0,0,IGMP
147,2,1318334104,1318334366,0,0,0.82,2,120,0,0,1,374635,374635,374635,0,374635,374635,374635,0,0,0,0,0,60,60,60,0,0,0,0,0,IGMP
155,2,1318334366,1318334366,0,0,0.82,1,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,0,0,0,0,0,IGMP
161,2,1318334497,1318334497,0,0,0.82,1,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,0,0,0,0,0,IGMP
151,2,1318334104,1318334104,0,0,0.82,1,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,60,60,0,0,0,0,0,IGMP
146,2,1318334104,1318334104,0,0,0.82,1,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46,46,46,0,0,0,0,0,IGMP
121,6,1318333972,1318334628,1804,4444,0,569,95902,962,1192637,-0.851,1,5805.1,60472,15365.3,0,1505.3,60473,8137.6,0,853.9,60472,6245.4,54,168.5,1514,356,60,1239.7,1514,545.2,Unknown
